fdcId,description,foodCategory,brandOwner,brandName,packageWeight,publishedDate,Protein G,Total lipid (fat) G,"Carbohydrate, by difference G",Energy KCAL,Total Sugars G,"Fiber, total dietary G","Calcium, Ca MG","Iron, Fe MG","Sodium, Na MG","Vitamin C, total ascorbic acid MG",Cholesterol MG,"Fatty acids, total trans G","Fatty acids, total saturated G",Vitamin A UG,"Potassium, K MG",Vitamin D (D2 + D3) UG,"Sugars, added G"
1459156,"""""BEEF,GRND,CHUCK,PTY,27/6OZ,FBAB-GM,10#,Z""""",Meat/Poultry/Other Animals  Prepared/Processed,"Farmland Foods, Inc.",FARMLAND,,3/19/2021,17.1,25.3,0,300,0,0,12,1.59,53,0,71,2.06,10,,,,
1457243,"""""BEEF,GRND,CHUCK,PTY,30/5.33OZ,FBAB-GM,10""""",Meat/Poultry/Other Animals  Unprepared/Unprocessed,"Farmland Foods, Inc.",FARMLAND,,3/19/2021,18,22,0,270,0,0,20,1.8,5,0,70,2,9,,,,
1458292,"""""BEEF,GRND,CHUCK,PTY,40/4OZ,FBAB-GM,10#,Z""""",Meat/Poultry/Other Animals  Prepared/Processed,"Farmland Foods, Inc.",Farmland,,3/19/2021,18,22,0,270,0,0,0,0,55,0,70,2,9,,,,
1459082,"""""BEEF,GRND,PTY,27/6OZ,FBAB-SM,10#,Z""""",Meat/Poultry/Other Animals  Prepared/Processed,"Farmland Foods, Inc.",Farmland,,3/19/2021,17.1,25.3,0,300,0,0,12,1.59,53,0,71,,11.2,,,,
1459794,"""""BEEF,GRND,PTY,30/5.33OZ,FBAB-SM,10#,Z""""",Meat/Poultry/Other Animals  Prepared/Processed,"Farmland Foods, Inc.",Farmland,,3/19/2021,17.1,25.3,0,300,0,0,12,1.59,53,0,71,0,11.2,,,,
1459067,"""""BEEF,GRND,PTY,40/4OZ,FBAB-SM,10#,Z""""",Meat/Poultry/Other Animals  Prepared/Processed,SMITHFIELD FOODS INC.,Farmland,,3/19/2021,17.1,25.3,0,300,0,0,12,1.59,71,0,71,0,11.2,,,,
2286977,"""""BEER"""" CAN CHICKEN RUB","Seasoning Mixes, Salts, Marinades & Tenderizers","Big Y Foods, Inc.",BIG Y,9 oz/254 g,5/23/2022,5,4,57,267,,12,281,7,9420,2,,,,,,,
1457727,"""""BKRIB,PK,LN,RC,MEATY,IB,12PC,Z""""",Meat/Poultry/Other Animals  Unprepared/Unprocessed,"Farmland Foods, Inc.",Farmland,,3/19/2021,17.9,17,0,232,,0,0,0.64,45,0,67,0,6.25,,,,
1459069,"""""BKRIB,PK,LN,RC,MEATY,SKLS,IB,12PC,Z""""",Meat/Poultry/Other Animals  Unprepared/Unprocessed,"Farmland Foods, Inc.",Farmland,,3/19/2021,17.9,17,0,232,,0,0,0.64,45,0,67,,6.25,,,,
2021997,"""""C"""" LOAF","Pepperoni, Salami & Cold Cuts","Bass Farms, Inc.",BASS FARM,16 oz/1 lbs,10/28/2021,23.2,5.36,0,143,0,0,0,1.93,679,0,268,,2.68,,,,
1964067,"""""CHEEZY"""" DILL",Crackers & Biscotti,TKF LLC,KALE KRACKERS,9.0 oz/255 g,7/29/2021,21.4,32.1,28.6,454,3.57,14.3,286,7.07,1140,38.6,0,0,3.57,,,,
1459419,"""""CHOP,BI,CC,GM,6OZ,10#,Z""""",Meat/Poultry/Other Animals  Prepared/Processed,"Farmland Foods, Inc.",Farmland,,3/19/2021,25.8,5.38,0,161,0,0,0,1.16,65,0,75,,2.15,,,,
1459269,"""""CHOP,BI,CC,GM,ET12,4OZ,10#,Z""""",Meat/Poultry/Other Animals  Prepared/Processed,SMITHFIELD FOODS INC.,Farmland,,3/19/2021,17.9,12.5,0,188,0,0,0,0.64,188,0,54,0,4.46,,,,
1460341,"""""CHOP,BI,CC,GM,ET12,5OZ,10#,Z""""",Meat/Poultry/Other Animals  Prepared/Processed,"Farmland Foods, Inc.",Farmland,,3/19/2021,22.3,16.1,0,241,0,0,0,0.64,241,0,67,,5.36,,,,
1459076,"""""CHOP,BI,CC,PHSE,GM,ET12,12OZ,10#,Z""""",Meat/Poultry/Other Animals  Prepared/Processed,SMITHFIELD FOODS INC.,Farmland,,3/19/2021,16.1,10.1,91.1,160,0.89,0,18,0.64,175,0,53,,3.57,,,,
1458267,"""""CHOP,BI,CC,SM,ET12,4OZ,10#,Z""""",Meat/Poultry/Other Animals  Prepared/Processed,"Farmland Foods, Inc.",Farmland,,3/19/2021,18.3,11.8,0,183,0,0,22,0.77,172,0,59,,3.76,,,,
1459080,"""""CHOP,BI,CC,SM,ET12,5OZ,10#,Z""""",Meat/Poultry/Other Animals  Prepared/Processed,"Farmland Foods, Inc.",Farmland,,3/19/2021,18.6,11.4,0,186,0,0,0,0.51,179,0,57,0,4.29,,,,
1458511,"""""CHOP,BI,CC,SM,ET12,6OZ,10#,Z""""",Meat/Poultry/Other Animals  Prepared/Processed,SMITHFIELD FOODS INC.,Farmland,,3/19/2021,18.3,11.8,0,183,0,0,22,0.77,172,0,59,,3.76,,,,
1460348,"""""CHOP,BI,CC,SM,ET12,8OZ,10#,Z""""",Meat/Poultry/Other Animals  Prepared/Processed,SMITHFIELD FOODS INC.,Farmland,,3/19/2021,16,12.5,0.5,183,0.5,0,10,0.54,188,0.6,53,,12.5,,,,
1459291,"""""CHOP,PK,BI,EC,BM,.5"""",10#,Z""""",Meat/Poultry/Other Animals  Unprepared/Unprocessed,"Farmland Foods, Inc.",Farmland,,3/19/2021,17.9,17,0,223,0,0,18,0.96,58,0,67,,5.36,,,,
1457994,"""""CHOP,PK,BNLS,GM,ET12,4OZ,10#,Z""""",Meat/Poultry/Other Animals  Prepared/Processed,"Farmland Foods, Inc.",Farmland,,3/19/2021,19.6,4.02,0.89,125,0.89,0,0,0,250,0,58,,1.34,,,,
1459126,"""""CHOP,PK,BNLS,GM,ET12,6OZ,10#,Z""""",Meat/Poultry/Other Animals  Prepared/Processed,SMITHFIELD FOODS INC.,Farmland,,3/19/2021,19.6,4.17,0.6,125,0.6,0,12,0.86,250,0.7,57,,1.49,,,,
1458563,"""""CHOP,PK,BNLS,MISCUTS,10#,Z""""",Meat/Poultry/Other Animals  Prepared/Processed,"Farmland Foods, Inc.",Farmland,,3/19/2021,15.2,11.6,0.89,170,0.89,0,0,0.64,179,0,54,,4.02,,,,
1460590,"""""CHOP,PK,BNLS,SM,ET20,4OZ,10#,Z""""",Meat/Poultry/Other Animals  Prepared/Processed,"Farmland Foods, Inc.",Farmland,,3/19/2021,15.2,11.6,0.89,170,0.89,0,0,0.64,179,0,54,,4.02,,,,
2112548,"""""DARN GOOD"""" CHILI SOUP BOWL, """"DARN GOOD"""" CHILI",Other Soups,"B&G Foods North America, Inc. ",BEAR CREEK COUNTRY KITCHENS,1.9 oz/54 g,10/28/2021,14.8,5.56,66.7,370,14.8,11.1,148,2.67,2700,22.2,0,0,0,,,,
2248645,"""""DARN GOOD"""" CHILI SOUP MIX, """"DARN GOOD"""" CHILI","Seasoning Mixes, Salts, Marinades & Tenderizers","B&G Foods North America, Inc. ",BEAR CREEK COUNTRY KITCHENS,70 g,4/1/2022,17.1,2.86,68.6,343,8.57,17.1,114,3.09,1770,13.7,0,0,0,,,,
2160231,"""""EUROPEAN STYLE"""" FRESH, RICH & SILKY BUTTER, """"EUROPEAN STYLE""""",Butter & Spread,Zoe's Meats Inc,DAPHNE'S CREAMERY,8 OZ/227 G,10/28/2021,0,78.6,0,714,,,,,0,,214,0,50,,,,
1949389,"""""FRIED RICE"""" BOWL","Entrees, Sides & Small Meals",Growers Express LLC,GREEN FRESH GIANT,7.6 oz/215.5 g,7/29/2021,2.73,0.91,11.8,73,8.18,1.8,18,0.65,555,,0,0,0,,255,,6.4
1972771,"""""FRIED RICE"""" CAULIFLOWER CRUMBLES CHOPPED CAULIFLOWER, CARROTS, CELERY, ONION & BROCCOLI IN A SWEET TERIYAKI SAUCE WITH GARLIC-GINGER WONTON STRIPS VEGGIE BOWL, CAULIFLOWER CRUMBLES",Other Deli,Growers Express LLC,GREEN GIANT,7.5 oz/212 g,7/29/2021,0.91,1.82,14.6,73,8.18,1.8,18,0.33,291,,0,0,0,,127,,6.4
1458133,"""""HAM,CKD,95WA,PD,4X6,4/13#""""",Meat/Poultry/Other Animals  Prepared/Processed,SMITHFIELD FOODS INC.,Farmland,,3/19/2021,16,4,2.8,116,2.8,0,0,0,1170,0,54,0,1.4,,,,
1460309,"""""HAM,CKD,96WA,CTRY LEAN,4X6,4/13#""""",Meat/Poultry/Other Animals  Prepared/Processed,SMITHFIELD FOODS INC.,Farmland,,3/19/2021,28.6,7.14,3.57,207,3.57,0,0,0,2090,0,96,0,1.79,,,,
1458804,"""""HAM,H&W,CKD,FL,4X6,4/13#""""",Meat/Poultry/Other Animals  Prepared/Processed,SMITHFIELD FOODS INC.,Farmland,,3/19/2021,12.5,4,4,107,5.4,0,0,,1320,0,45,0,2,,,,
1460263,"""""HAM,H&W30,SMKD,96FF,GM,10/12#,2PC""""",Meat/Poultry/Other Animals  Prepared/Processed,"Farmland Foods, Inc.",Farmland,,3/19/2021,12.5,3.57,3.57,107,3.57,0,0,0,1180,0,45,,1.79,,,,
1457263,"""""HAM,SMKD,BNLS,NJ,CLASSIC CURE,9/11#,2PC""""",Meat/Poultry/Other Animals  Prepared/Processed,SMITHFIELD FOODS INC.,Farmland,,3/19/2021,17.9,2.38,2.38,107,2.38,0,0,0.86,1110,0,60,0,1.19,,,,
1457910,"""""HAM,SMKD,BNLS,NJ,WH,AMER HEARTLAND,2PC""""",Meat/Poultry/Other Animals  Prepared/Processed,"Farmland Foods, Inc.",Farmland,,3/19/2021,17.9,2.68,3.57,125,1.79,0,0,0.64,1040,0,62,0,0.89,,,,
1459730,"""""HAM,SMKD,BNLS,WA,DELUXE LEAN,12/15#,2PC""""",Meat/Poultry/Other Animals  Prepared/Processed,"Farmland Foods, Inc.",Farmland,,3/19/2021,15.5,8.33,1.19,143,1.19,0,0,0.43,1270,0,60,8.33,2.98,,,,
1457328,"""""HAM,SMKD,BNLS,WA,DNR,SM,10/15#,2PC""""",Meat/Poultry/Other Animals  Prepared/Processed,"Farmland Foods, Inc.",Farmland,,3/19/2021,16.1,3.57,3.57,107,5.36,0,0,0.64,1230,0,45,0,0.89,,,,
1458712,"""""HAM,SMKD,BNLS,WA,RND,BKFST,SM,9/14#,2PC""""",Meat/Poultry/Other Animals  Prepared/Processed,SMITHFIELD FOODS INC.,Farmland,,3/19/2021,15.5,8.33,1.19,143,1.19,0,0,0.43,1270,0,60,,2.98,,,,
1457351,"""""HAM,SMKD,CUBED,WA,3/8""""CUBES,2/5#,Z""""",Meat/Poultry/Other Animals  Prepared/Processed,SMITHFIELD FOODS INC.,Farmland,,3/19/2021,16.1,4.46,5.36,125,3.57,0,0,0,1210,0,54,0,1.79,,,,
1458837,"""""HAM,SMKD,FS,SH,2PC""""",Meat/Poultry/Other Animals  Prepared/Processed,"Farmland Foods, Inc.",Farmland,,3/19/2021,15.5,9.52,1.19,143,1.19,0,0,1.29,1320,0,54,,3.57,,,,
1460038,"""""HAM,SMKD,HKRY,NJ,PRESLCD,SMKHS RES,6PC""""",Meat/Poultry/Other Animals  Prepared/Processed,SMITHFIELD FOODS INC.,Smithfield,,3/19/2021,16.7,8.33,2.38,155,2.38,0,0,0.43,988,0,60,0,2.98,,,,
1459078,"""""HAM,SMKD,PIT,SH,2PC""""",Meat/Poultry/Other Animals  Prepared/Processed,"Farmland Foods, Inc.",Farmland,,3/19/2021,2.86,1.04,1.82,29,1.3,0,0,0.09,312,0,9,0,0.39,,,,
1458101,"""""HAM,SMKD,PIT,WH,LEAN,FL,8/12#,2PC""""",Meat/Poultry/Other Animals  Prepared/Processed,"Farmland Foods, Inc.",Farmland,,3/19/2021,15.5,5.95,3.57,143,2.38,0,0,0.43,1070,0,54,,2.38,,,,
1460220,"""""HAM,SPRL,NJ,HKRY,COOKS,(UFB),4PC""""",Meat/Poultry/Other Animals  Prepared/Processed,SMITHFIELD FOODS INC.,Cooks Hams,,3/19/2021,17.9,5.95,5.95,155,4.76,0,0,0.86,1120,0,60,0,2.38,,,,
1459182,"""""HAM,STK,SMKD,BI,WA,(UFB),FL,12PC""""",Meat/Poultry/Other Animals  Prepared/Processed,"Farmland Foods, Inc.",Farmland,,3/19/2021,15.5,9.52,1.19,155,1.19,0,0,0.86,810,0,89,0,2.98,,,,
1457927,"""""HAM,WA,HNY/BRWN SGR,PD,9/11,2PC""""",Meat/Poultry/Other Animals  Prepared/Processed,"Farmland Foods, Inc.",Farmland,,3/19/2021,16.1,2.68,5.36,107,5.36,0,0,0,1140,0,54,0,0,,,,
2096414,"""""HATCH"""" GREEN CHILE FIESTA MIX",Other Snacks,Falcon Trading Company Inc.,SUNRIDGE FARMS,8 lbs,10/28/2021,13.3,30,50,500,3.33,6.7,133,4.8,800,0,0,0,3.33,,283,,
2195593,"""""HO-LOTTA"""" ALL PURPOSE SPICE, """"HO-LOTTA""""","Seasoning Mixes, Salts, Marinades & Tenderizers",Lillie's Of Charleston,LILLIE'S OF CHARLESTON,3.5 OZ/99 G,12/1/2021,0,0,0,0,,,,,13900,,,,,,,,
2040083,"""""HONOLULU BLUE"""" CREAM SODA",Soda,"Intrastate Distributors, Inc.",TOWNE CLUB,16 fl oz/473 mL,10/28/2021,0,0,10.4,42,10.4,,,,8,,,,,,,,
2098118,"""""JULIE'S"""" SPINACH DIP",Dips & Salsa,Sculatti I.F.S.,CULINARIA,7 oz/198 g,10/28/2021,3.57,32.1,7.14,321,3.57,3.6,143,1.29,446,,36,0,7.14,,250,,
1458334,"""""LN,BNLS,CC,CAN,BK,5/7,DRY,GM,VP,2PC,Z""""",Meat/Poultry/Other Animals  Unprepared/Unprocessed,"Farmland Foods, Inc.",Farmland,,3/19/2021,20.5,10.7,0,185,0,0,18,0.8,43,0.3,58,,3.57,,,,
2187156,"""""LOW COUNTRY LOCO"""" HOT SAUCE, """"LOW COUNTRY LOCO""""","Ketchup, Mustard, BBQ & Cheese Sauce",Lillie's Of Charleston,LILLIE'S OF CHARLESTON,5 OZ/142 G,12/1/2021,0,0,0,125,,,,,1000,,,,,,,,
2146120,"""""MEMPHIS STYLE"""" BBQ RUB, """"MEMPHIS STYLE""""","Seasoning Mixes, Salts, Marinades & Tenderizers","Big Y Foods, Inc.",BIG Y,10 oz/283 g,10/28/2021,0,0,100,300,100,,,,6300,,,0,0,,,,100
1913839,"""""MORTGAGE LIFTER"""" BARBECUE SAUCE","Ketchup, Mustard, BBQ & Cheese Sauce","Beekman 1802, Inc.",BEEKMAN 1802,26 fl oz/768 mL,7/29/2021,0,0,38.9,167,36.1,0,0,1,1140,3.3,0,0,0,,,,
1895717,"""""MORTGAGE LIFTER"""" PASTA SAUCE, FRESH MUSHROOM",Prepared Pasta & Pizza Sauces,"Beekman 1802, Inc.",BEEKMAN 1802,26 oz/768 g,7/29/2021,3.12,1.95,13.3,86,7.81,3.9,31,0.84,266,21.1,0,0,0,,,,
2272546,"""""MOTHER SAUCE"""" A SLOW-ROASTED BEEF & VEGETABLE BASED SAUCE, """"MOTHER SAUCE""""","Ketchup, Mustard, BBQ & Cheese Sauce","Wegmans Food Markets, Inc. ",WEGMANS,8 OZ/227 g,5/23/2022,1.69,0.85,5.08,34,3.39,0.4,0,0,288,,0,0,0.34,,119,,1.7
2160281,"""""NO CHEESE"""" CHEESINESS GRAIN FREE PALEO PUFFS, """"NO CHEESE"""" CHEESINESS",Other Snacks,"LesserEvil, LLC",LESSEREVIL,6 oz/170 g,10/28/2021,3.57,21.4,64.3,464,0,3.6,11,0,679,,0,0,17.9,,46,,
2160282,"""""NO CHEESE"""" CHEESINESS GRAIN FREE PALEO PUFFS, """"NO CHEESE"""" CHEESINESS",Other Snacks,"LesserEvil, LLC",LESSEREVIL,6 oz/170 g,10/28/2021,3.57,21.4,64.3,464,0,3.6,11,0,679,,0,0,17.9,,46,,
2172032,"""""NORIMAKI"""" RICE CRACKER, """"NORIMAKI""""",Crackers & Biscotti,pacific exchange distributors,DREAM KITCHEN,2.5 oz./70 g,10/28/2021,10,0,86.7,400,3.33,0,10,0.6,733,,0,0,0,,203,,3.3
1459099,"""""PEPP,SLCD,1.75""""DIA,2 BAGS,GF,10#NT,Z""""",Meat/Poultry/Other Animals Sausages  Prepared/Processed,SMITHFIELD FOODS INC.,Farmland,,3/19/2021,21.4,42.9,3.57,500,0,0,0,1.29,1390,0,36,0,16.1,,,,
1458320,"""""PIC,BNLS,CUSH MT,VP,FL,4-4PC OR 4-5PC""""",Meat/Poultry/Other Animals  Unprepared/Unprocessed,"Farmland Foods, Inc.",Farmland,,3/19/2021,18.8,9.82,0,161,0,0,18,0.64,85,0,62,,3.12,,,,
1457245,"""""PIC,MT,75,BNLS,SHLDR,P/L,WAX-FREE,60#""""",Meat/Poultry/Other Animals  Unprepared/Unprocessed,"Farmland Foods, Inc.",Farmland,,3/19/2021,16.1,25,0,295,0,0,0,0.96,67,0,76,0,8.93,,,,
1458035,"""""PK,SMKD,PULLED,GM,2/5#,Z""""",Meat/Poultry/Other Animals  Prepared/Processed,SMITHFIELD FOODS INC.,Farmland,,3/19/2021,34.5,16.7,0,298,0,0,0,1.29,155,0,95,0,7.14,,,,
1460414,"""""RACK-OF-PK,ET12,UNSEAS,2-1PC,Z""""",Meat/Poultry/Other Animals  Unprepared/Unprocessed,"Farmland Foods, Inc.",Farmland,,3/19/2021,17.9,11.6,0,179,0,0,0,0.64,196,0,58,,4.02,,,,
1457480,"""""RST,HAM,BNLS,NTD,SM,3PC,Z""""",Meat/Poultry/Other Animals  Prepared/Processed,"Farmland Foods, Inc.",Farmland,,3/19/2021,18.8,11.6,0,188,,0,0,0,54,0,67,,4.02,,,,
1459123,"""""RST,LN,PK,APL CIN,PRECKD,FL,2PC,Z""""",Meat/Poultry/Other Animals  Prepared/Processed,"Farmland Foods, Inc.",Farmland,,3/19/2021,17.9,7.14,8.04,170,7.14,0,0,0.64,562,0,54,0,2.68,,,,
1458769,"""""SAUS,LK,FC,EF,20:1,2/10#,Z""""",Meat/Poultry/Other Animals Sausages  Prepared/Processed,"Farmland Foods, Inc.",Ember Farms,,3/19/2021,13,37,2.5,391,1,0,10,0.18,859,0.6,74,,13,,,,
1460040,"""""SAUS,LK,MILD ITAL,FL,4:1,10#,Z""""",Meat/Poultry/Other Animals Sausages  Prepared/Processed,SMITHFIELD FOODS INC.,Farmland,,3/19/2021,15,26.6,2.65,319,1.77,0,0,0.96,558,0,66,,10.6,,,,
1458424,"""""SAUS,PTY,FC,TKY,EF,1.47 OZ,CN,10#,Z""""",Meat/Poultry/Other Animals Sausages  Prepared/Processed,SMITHFIELD FOODS INC.,Ember Farms,,3/19/2021,16.7,11.9,2.38,190,,0,48,1.71,690,0,71,,4.76,,,,
1459859,"""""SAUS,PTY,WH HG,DIXIE SKLT,1.5OZ,10#,Z""""",Meat/Poultry/Other Animals Sausages  Prepared/Processed,SMITHFIELD FOODS INC.,Farmland,,3/19/2021,12.5,16.1,3.57,400,0,0,12,0,643,0,68,0,7.14,,,,
1460493,"""""SAUS,SMKD,SPLIT,2/6#,Z""""",Meat/Poultry/Other Animals Sausages  Prepared/Processed,"Farmland Foods, Inc.",Farmland,,3/19/2021,12.8,23.1,0,256,0,0,0,0.46,846,0,58,,7.69,,,,
2174031,"""""SBERRY FIELDS"""" CREATIVELY CLEAN COTTON CANDY, """"SBERRY FIELDS""""",Candy,"Garden Traditions, Inc.",PURE FLUFF CO.,1 oz/28 g,10/28/2021,0,0,100,357,100,0,0,0,0,,0,0,0,,0,,100
1895062,"""""SMOKIN HOT"""" GOURMET SAUCE, """"SMOKIN HOT""""","Ketchup, Mustard, BBQ & Cheese Sauce","Hillside Orchard Farms, Inc.",ABBY J'S BLACKHAWK,12 fl oz/473 mL,7/29/2021,0,0,20,100,20,,,,500,72,,,,,,,
1861815,"""""SMOKY"""" MEDIUM ROASTED SALSA, """"SMOKY""""",Dips & Salsa,"Renfro Foods, Inc.",MRS. RENFRO'S,16 oz/1 lbs/454 g,7/29/2021,0,0,6.06,30,3.03,,,,667,14.5,,,,,,,
1878620,"""""SOUTHERN"""" BUTTERMILK BISCUITS, """"SOUTHERN"""" BUTTERMILK",Lunch Snacks & Combinations,"Wegmans Food Markets, Inc. ",WEGMANS,10 oz/283 g,7/29/2021,5.48,15.1,42.5,329,5.48,2.7,274,2.47,589,0,0,0,6.16,,,,
2279204,"""""SPICY JAPANESE PEANUTS, SEASONED PEANUTS, WASABI PEAS, HONEY SESAME STICKS, GARLIC WONTONS, DRY ROASTED EDAMAME, ASIAN MIX, SPICY",Other Snacks,"Fareway Stores, Inc.",FAREWAY,28 OZ/1.75 LB/794 g,5/23/2022,17.9,25,46.4,464,10.7,3.6,75,3.57,607,,0,0,5.36,,518,,7.1
1457823,"""""SRLN,BNLS,ET12,FL,VP,6-4PC""""",Meat/Poultry/Other Animals  Prepared/Processed,"Farmland Foods, Inc.",Farmland,,3/19/2021,17.9,4.46,0.89,116,0.89,0,18,0.64,250,1.1,54,,1.34,,,,
2146117,"""""ST. LOUIS STYLE"""" BBQ RIB RUB, """"ST. LOUIS STYLE""""","Seasoning Mixes, Salts, Marinades & Tenderizers","Big Y Foods, Inc.",BIG Y,10 oz/283 g,10/28/2021,0,0,100,300,30,,,,7900,,,0,0,,,,30
2305617,"""""SUPER"""" BEEF BURGERS, BEEF",Frozen Patties and Burgers,"Golden West Trading, Inc.",BIG BOY,32 OZ/2 LBS/907 g,5/23/2022,19.2,23.2,0,285,0,0,13,1.79,53,0,66,0.99,9.93,,,,
1919098,"""""SWEET 'N SASSY"""" HOT PEPPERS & ONIONS IN SAUCE, """"SWEET 'N SASSY""""","Oriental, Mexican & Ethnic Sauces",Aunt Patty's Peppers,AUNT PATTY'S PEPPERS,25.5 oz/723 g,7/29/2021,0.8,0,11.2,48,10.4,0.8,0,0.86,304,43.2,0,,0,,,,
2023997,"""""SWEET"""" ITALIAN DRESSING",Salad Dressing & Mayonnaise,The Pasta House Company,THE PASTA HOUSE CO.,16 fl oz/473 mL,10/28/2021,0,46.7,20,500,16.7,0,0,0,1030,0,0,0,6.67,,,,
1880483,"""""THE ORIGINAL FRUIT TEA"""", ORIGINAL",Iced & Bottle Tea,Alley Cat Tea LLC,ALLEY CAT TEA,64 oz/1.89 L,7/29/2021,0,0,12.5,50,12.1,0,8,0.15,4,25,0,0,0,,,,
2089054,"""""THE ORIGINAL"""" RED VELVET 3-LAYER CAKE","Cake, Cookie & Cupcake Mixes",Adams Extract Co.,ADAMS EXTRACT,27 oz/764 g,10/28/2021,7.14,1.19,81,333,42.9,7.1,48,2.57,619,0,0,0,0,,,,
2192066,"""""THE TEXAN"""" ROASTED SALSA, """"THE TEXAN""""",Dips & Salsa,What Scott Likes LLC,SCOTT'S GOURMET SALSA,16 oz/1 lbs/454 g,12/1/2021,0,0,6.67,33,3.33,0,0,0,600,16,0,0,0,,,,
1966055,"""""TOMATO"""" PORK BANGERS, TOMATO","Sausages, Hotdogs & Brats","Del Vecchio Foods, Inc.",HAROLD WOOD'S,16 oz/1 lbs,7/29/2021,13.2,6.58,9.21,161,,,13,1.42,436,,45,,2.63,,,,
1932361,"""""TWO JOE'S SAUCES"""", TANGY BBQ","Ketchup, Mustard, BBQ & Cheese Sauce",Uncle Joe's Sauce's,UNCLE JOE'S,14.5 oz/410 g,7/29/2021,0,0,34.4,141,28.1,,,,62,,,,,,,,
1981917,"""""ULTIMATE STEAKHOUSE"""" BURGER SEASONING","Seasoning Mixes, Salts, Marinades & Tenderizers","Big Y Foods, Inc.",BIG Y,9 oz/255 g,7/29/2021,0,0,111,333,33.3,,,,7890,,,0,0,,,,33.3
2174032,"""""VANILLA HAZE"""" COTTON CANDY, """"VANILLA HAZE""""",Candy,"American Technavision, Inc.",PURE FLUFF CO.,1 oz/28 g,10/28/2021,0,0,100,357,100,0,0,0,0,,0,0,0,,0,,100
2113739,"""""WHOLE CHEESE!"""" CRISPY BAKED CRACKERS, MILD CHEDDAR",Flavored Snack Crackers,"Snyder's-Lance, Inc.",SNYDER'S OF HANOVER,5 oz/142 g,10/28/2021,7.14,17.9,67.9,464,7.14,3.6,214,0,964,0,18,0,3.57,,,,
2104273,"""""WHOLEY CHEESE!"""" CRISPY BAKED CRACKERS",Flavored Snack Crackers,"Snyder's-Lance, Inc.",SNYDER'S,0.75 oz/21 g,10/28/2021,4.76,16.7,71.4,476,9.52,4.8,190,0,952,0,24,0,2.38,,,,
1849837,"""""WORLD'S BEST"""" MAC & CHEESE",Frozen Prepared Sides,"Sugar Mountain Capital, LLC",BEECHER'S,20 oz/567 g,7/29/2021,10.2,10.2,20.9,222,2.22,0.9,200,0.8,307,0,22,0,6.67,,,,
2511354,"""BUTTER"" FINGER PEANUT BUTTER BAR, ""BUTTER"" FINGER PEANUT BUTTER",Candy,"Mindful Eats, LLC",KETO KRACK'D,5.3 oz/150 g,3/16/2023,10,30,50,375,2.5,20,25,4.25,500,,0,0,10,,0,,
2375742,"""CAPE COD STYLE"" SEAFOOD SEASONING, ""CAPE COD STYLE""","Seasoning Mixes, Salts, Marinades & Tenderizers",The Nutmeg Spice Co. Ltd.,ACME FRESH MARKET,8 oz/227 g,12/7/2022,0,0,0,222,0,0,333,12.2,19100,,0,0,0,,778,,
2592585,"""CAROLINA STYLE"" BBQ SEASONING, ""CAROLINA STYLE"" BBQ","Seasoning Mixes, Salts, Marinades & Tenderizers",The Nutmeg Spice Co. Ltd.,JUDY'S KITCHEN,11 oz/311 g,6/29/2023,0,0,90.9,273,90.9,0,182,0,8820,,0,0,0,,364,0,90.9
2565558,"""CRAB CHIP"" POTATO CHIPS","Chips, Pretzels & Snacks","UTZ Quality Foods, LLC",UTZ,8.5 oz,6/29/2023,7.14,32.1,53.6,536,3.57,3.6,36,2.14,1070,,0,0,8.93,,1320,0,3.6
2623825,"""DARN GOOD"" CHILI MIX",Other Deli,"B&G Foods North America, Inc. ",BEAR CREEK COUNTRY KITCHENS,8.8 oz,8/31/2023,16.1,3.23,67.7,355,9.68,19.4,129,2.9,1740,,0,0,0,,1060,0,3.2
2627827,"""DARN GOOD"" CHILI MIX","Seasoning Mixes, Salts, Marinades & Tenderizers","B&G Foods North America, Inc. ",BEAR CREEK COUNTRY KITCHENS,9.8 oz/280 g,8/31/2023,20,2.86,65.7,371,5.71,22.9,229,4.11,1540,0,0,0,0,51,,,
2385953,"""EVERYTHING SNACKABLE EGGS & CRISPY DIP, ""EVERYTHING",Eggs & Egg Substitutes,"Peckish, LLC.",,3.2 OZ/91 g,12/22/2022,14.3,13.2,5.49,198,1.1,1.1,66,1.98,571,,363,0,3.3,,154,,
2470589,"""FRIED RICE"" PROTEIN PACK",Eggs & Egg Substitutes,"Peckish, LLC.",PECKISH,3.4 oz/95 g,2/16/2023,12.6,10.5,6.32,168,0,0,48,1.05,253,,347,0,3.16,,161,,
2386787,"""HOLAND STYLE"" HERRING FILLET IN OIL, ""HOLAND STYLE""",Canned Seafood,East Coast Foods Inc,FISH MEISTER,17.6 oz/500 g,12/22/2022,16.4,16.4,0,213,,0,73,1.96,1070,0,127,0,1.45,,,,
2592932,"""HOT 'N SPICY"" CORN RELISH, ""HOT 'N SPICY""","Pickles, Olives, Peppers & Relishes",Cherith Valley Gardens,CHERITH VALLEY GARDENS,16 oz/454 g,6/29/2023,0,0,24.2,106,18.2,3,0,0,348,,0,0,0,,0,0,15.2
